-37,69,-12
-35,68,-9
-33,66,-8
-28,64,-5
-23,72,2
-20,75,2
-18,73,4
-17,71,7
-8,57,7
-7,49,6
-9,50,7
-10,57,8
-7,59,8
-6,60,11
-9,61,13
-14,61,16
-14,63,16
-15,67,14
-15,72,17
-16,73,17
-17,72,16
-18,70,14
-21,65,12
-22,65,14
-25,63,15
-27,62,14
-27,62,12
-26,63,12
-25,64,12
-28,77,14
-31,80,16
-28,65,16
-24,56,15
-21,52,13
-23,71,11
-22,83,12
-17,92,13
-15,89,12
-12,83,10
-12,80,7
-12,72,2
-15,63,0
-16,59,0
-16,53,3
-16,50,4
-14,48,4
-11,50,5
-7,51,6
-8,54,8
-9,55,9
-10,62,6
-11,74,4
-15,90,5
-19,88,6
-23,71,8
-20,63,4
-18,72,2
-20,86,0
-20,86,-3
-21,71,-5
-22,65,-4
-23,57,-4
-26,55,-6
-28,51,-7
-25,49,-3
-23,49,-1
-23,49,5
-23,50,7
-31,58,12
-35,65,19
-35,70,21
-34,76,22
-31,82,29
-29,76,26
-31,76,24
-32,62,23
-32,56,20
-32,63,14
-27,77,11
-24,82,11
-20,82,11
-17,79,10
-15,71,4
-14,67,2
-14,62,2
-16,59,1
-16,56,0
-16,53,1
-14,52,1
-12,52,1
-11,56,2
-11,59,5
-9,63,3
-11,71,2
-14,71,7
-18,67,10
-21,59,15
-19,56,15
-14,64,10
-12,76,11
-10,73,10
-13,66,6
-17,64,5
-23,63,6
-26,63,5
-27,62,3
-25,61,4
-22,58,6
-21,55,7
-22,55,8
-25,56,9
-26,60,10
-28,63,13
-28,65,12
-33,87,17
-36,90,18
-36,80,18
-27,52,17
-25,52,15
-30,65,15
-31,76,14
-27,86,12
-16,79,9
-12,74,9
-11,68,8
-11,66,7
-15,63,3
-16,60,2
-16,58,2
-14,56,3
-13,57,3
-12,61,3
-11,62,4
-8,61,1
-6,67,-3
-12,74,-1
-20,59,9
-22,49,11
-19,42,9
-17,46,7
-19,73,7
-20,81,10
-14,80,12
-16,67,11
-18,66,12
-21,65,13
-25,62,9
-29,57,8
-28,55,9
-25,52,12
-24,56,14
-25,59,14
-28,64,13
-30,68,15
-32,75,13
-34,82,16
-33,80,20
-29,67,20
-23,51,15
-25,65,12
-27,77,12
-24,89,13
-22,87,13
-15,77,9
-13,72,8
-12,69,7
-13,63,4
-14,60,4
-14,55,4
-14,53,4
-13,49,5
-12,48,4
-11,55,7
-10,58,9
-8,62,6
-11,79,7
-14,76,11
-18,57,13
-18,48,11
-16,47,7
-22,70,7
-22,80,9
-19,80,10
-17,72,9
-19,61,8
-18,60,9
-25,61,8
-28,61,7
-27,58,8
-25,54,15
-26,53,18
-31,56,19
-33,60,18
-36,69,16
-35,77,17
-34,85,17
-30,86,19
-27,75,19
-24,52,14
-22,50,11
-24,58,4
-25,67,2
-24,83,9
-21,76,8
-19,73,4
-14,66,0
-14,62,-1
-16,59,-1
-17,58,-1
-19,56,-1
-19,55,-1
-18,55,0
-16,58,2
-15,59,2
-12,59,2
-12,66,2
-14,69,9
-19,64,17
-21,57,18
-17,44,22
-15,44,19
-15,62,11
-16,76,12
-16,80,16
-21,64,14
-23,58,13
-25,56,12
-27,57,10
-26,62,9
-24,62,10
-21,60,13
-20,58,13
-22,56,12
-27,61,13
-28,63,14
-26,66,14
-25,74,14
-22,85,20
-21,84,21
-20,64,17
-20,47,13
-22,48,11
-24,61,9
-24,70,10
-23,77,14
-22,74,14
-18,66,9
-16,61,7
-16,60,7
-17,57,6
-18,55,6
-20,50,7
-19,48,7
-17,49,6
-14,51,7
-14,54,7
-16,59,8
-16,64,6
-19,84,5
-20,83,6
-24,65,12
-23,51,15
-22,50,13
-21,61,4
-19,75,6
-13,79,8
-13,72,7
-20,60,5
-25,54,2
-29,53,1
-30,56,5
-27,57,6
-23,56,11
-22,56,14
-21,55,16
-24,61,15
-29,65,15
-30,69,16
-29,69,16
-28,78,17
-28,79,17
-30,75,12
-31,68,10
-29,56,7
-29,59,2
-31,67,-1
-28,77,1
-26,84,2
-20,79,4
-18,76,3
-17,69,0
-17,63,-3
-17,62,-4
-18,58,-5
-18,57,-6
-19,55,-6
-19,55,-4
-16,54,-4
-15,60,-4
-14,60,-3
-14,68,0
-16,68,2
-21,64,12
-27,58,19
-17,44,22
-12,50,17
-11,61,18
-9,80,22
-12,81,21
-21,69,18
-25,58,15
-26,60,14
-27,60,12
-24,64,13
-19,63,14
-17,61,15
-20,57,13
-22,56,12
-26,58,9
-28,63,8
-27,66,9
-27,73,9
-26,79,10
-25,82,12
-23,79,13
-21,62,13
-20,56,10
-21,66,4
-19,82,8
-17,82,9
-14,76,9
-11,72,8
-9,63,3
-10,60,2
-13,60,2
-14,56,1
-14,54,1
-14,55,3
-13,58,4
-12,59,3
-12,61,3
-10,67,4
-11,77,1
-13,74,1
-16,66,0
-18,63,-1
-17,60,0
-19,62,0
-21,68,-1
-18,70,-1
-18,70,-1
-19,70,-1
-20,70,-2
-24,71,-3
-25,70,-4
-26,65,-6
-26,63,-2
-26,61,-2
-27,59,-1
-27,59,0
-25,62,2
-25,65,4
-24,64,9
-21,61,12
-21,58,14
-28,61,17
-28,62,18
-30,65,17
-29,68,19
-26,71,19
-25,72,17
-23,73,14
-25,75,13
-25,74,12
-26,69,11
-25,67,12
-23,61,11
-22,58,11
-20,56,12
-18,53,12
-17,53,12
-15,51,10
-13,50,9
-13,58,5
-14,60,4
-18,60,5
-19,55,2
-18,58,0
-17,67,-1
-17,71,-1
-17,69,-3
-17,68,-4
-21,68,-4
-26,67,-2
-28,66,-2
-28,60,-1
-27,59,2
-25,59,6
-24,60,8
-24,63,8
-24,70,12
-25,71,14
-26,69,18
-28,72,17
-31,73,19
-33,72,16
-35,63,14
-34,59,14
-34,64,13
-31,76,10
-28,81,9
-19,83,9
-15,80,9
-15,74,5
-15,71,3
-16,68,1
-17,63,-1
-17,61,-2
-16,59,-1
-15,58,0
-14,59,0
-13,60,0
-12,59,2
-10,58,2
-11,65,3
-13,62,10
-15,57,13
-16,48,17
-15,46,17
-13,55,13
-15,73,13
-14,76,15
-16,72,13
-18,68,11
-22,67,13
-23,67,15
-25,63,11
-25,60,11
-24,59,15
-23,58,15
-24,59,13
-29,65,14
-30,69,16
-30,67,15
-33,77,16
-32,80,19
-28,76,16
-26,69,16
-22,55,15
-22,57,13
-26,73,11
-25,82,11
-20,82,10
-14,73,6
-13,70,5
-13,67,7
-13,65,4
-15,58,1
-14,56,1
-15,52,4
-14,49,3
-13,50,2
-14,57,5
-14,58,6
-12,60,7
-12,70,5
-15,76,12
-17,61,20
-17,54,21
-13,50,16
-15,55,10
-19,77,8
-17,79,10
-15,70,9
-18,62,11
-18,60,11
-24,60,6
-25,62,6
-20,59,7
-19,58,7
-19,58,10
-22,59,8
-24,59,7
-25,61,9
-24,61,10
-25,72,11
-27,77,13
-28,75,15
-26,67,15
-24,55,13
-28,66,13
-26,74,15
-19,77,12
-16,75,10
-14,67,8
-14,64,7
-18,62,5
-19,60,1
-18,59,0
-17,61,2
-17,65,3
-15,63,2
-15,63,1
-14,63,1
-14,59,-1
-15,59,-1
-14,68,0
-15,70,2
-18,63,9
-18,59,11
-15,57,10
-13,68,14
-11,71,15
-7,70,14
-4,67,14
-7,60,12
-10,58,11
-16,56,9
-21,60,6
-21,62,4
-19,66,5
-18,67,5
-17,64,4
-18,62,3
-21,60,4
-24,60,5
-24,60,5
-24,69,7
-24,76,10
-23,73,12
-23,70,12
-20,67,10
-18,67,9
-17,77,5
-10,86,2
-8,82,2
-8,72,2
-7,66,2
-7,59,2
-7,58,1
-9,55,2
-11,54,3
-13,55,3
-13,55,3
-13,57,3
-16,61,2
-17,62,2
-19,59,2
-20,58,4
-19,59,5
-19,58,6
-19,59,6
-18,63,6
-19,65,6
-19,66,5
-18,67,5
-18,68,5
-19,69,5
-19,69,4
-18,67,3
-18,67,2
-16,65,2
-14,65,0
-10,65,-1
-8,63,-3
-9,62,-5
-10,63,-6
-9,63,-5
-9,63,-4
-7,62,-3
-9,63,-2
-11,66,-1
-11,67,0
-10,66,0
-10,65,0
-11,64,0
-12,63,0
-13,63,-1
-13,63,-2
-13,64,-2
-13,65,-4
-13,65,-4
-13,63,-4
-12,63,-4
-11,63,-3
-10,63,-4
-10,63,-4
-10,63,-4
-10,63,-4
-11,64,-4
-10,64,-3
-10,64,-3
-10,65,-2
-10,65,-2
-10,65,-2
-11,65,-2
-12,66,-1
-12,65,-1
-13,64,0
-14,63,0
-15,63,0
-16,63,1
-16,63,1
-17,62,1
-17,62,1
-17,63,1
-18,63,1
-18,64,2
-18,66,1
-18,68,1
-17,67,0
-17,66,-1
